1 	17	1.00 	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0
1 	17	1.00 	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1 	17	1.00 	0	2	0	0	36	1	0	0	0	0	0	0	0	0	0	0
1 	17	1.00 	0	1	0	0	15	2	0	0	0	0	0	0	0	0	0	0
1 	17	1.00 	1	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0
1 	18	1.00 	0	0	0	0	23	0	0	0	0	2	0	0	0	0	0	0
1 	18	1.00 	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
1 	18	1.00 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1 	18	1.00 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1 	18	1.00 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1 	18	1.00 	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
1 	19	1.00 	1	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0
1 	19	1.00 	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
1 	19	1.00 	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0
1 	19	1.00 	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0
1 	19	1.00 	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
1 	19	1.00 	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1 	20	1.00 	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1 	20	1.00 	1	0	0	0	20	0	0	1	0	1	0	0	0	0	0	0
1 	20	1.00 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1 	20	1.00 	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0
1 	20	1.00 	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
1 	20	1.00 	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1 	21	1.00 	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1 	21	1.00 	2	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0
1 	21	1.00 	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1 	21	1.00 	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
1 	21	1.00 	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0
1 	21	1.00 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2 	1	1.00 	2	0	0	5	0	0	2	0	4	0	0	0	1	0	0	0
2 	1	1.00 	0	0	0	2	0	0	1	2	4	0	0	0	1	0	0	0
2 	1	1.00 	0	0	0	4	6	0	0	7	6	0	0	0	0	0	0	0
2 	1	1.00 	1	1	0	5	0	0	0	9	5	0	0	0	0	0	0	0
2 	1	1.00 	1	1	0	4	1	0	0	11	0	0	0	0	0	0	0	0
2 	1	1.00 	1	0	0	6	1	0	0	9	1	0	0	0	0	0	0	0
2 	2	1.00 	2	0	0	2	5	0	0	1	0	0	0	0	2	0	0	0
2 	2	1.00 	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2 	2	1.00 	1	0	0	3	0	0	0	3	3	0	0	0	0	0	0	0
2 	2	1.00 	0	0	0	3	7	1	0	4	0	0	0	0	0	0	0	0
2 	2	1.00 	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
2 	2	1.00 	1	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0
2 	3	1.00 	0	0	0	7	0	0	1	0	2	0	0	0	1	0	0	0
2 	3	1.00 	1	0	0	4	0	0	3	0	0	0	0	0	3	0	0	0
2 	3	1.00 	1	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0
2 	3	1.00 	3	0	0	5	2	0	0	1	1	0	0	0	0	0	0	0
2 	3	1.00 	1	0	0	8	0	1	3	0	0	0	0	0	0	0	0	0
2 	3	1.00 	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
2 	4	1.00 	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
2 	4	1.00 	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
2 	4	1.00 	0	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0
2 	4	1.00 	0	0	0	2	0	0	1	3	1	0	0	0	0	0	0	0
2 	4	1.00 	0	0	0	2	5	0	2	1	0	0	0	0	0	0	0	0
2 	4	1.00 	1	0	0	1	0	1	0	3	2	0	0	0	0	0	0	0
2 	5	1.00 	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
2 	5	1.00 	1	0	0	14	0	1	0	1	0	0	0	0	0	0	0	0
2 	5	1.00 	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0
2 	5	1.00 	1	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0
2 	5	1.00 	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
2 	5	1.00 	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
2 	6	1.00 	3	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0
2 	6	1.00 	0	0	0	20	0	1	1	1	0	0	0	0	0	0	0	0
2 	6	1.00 	1	0	0	26	0	0	2	0	3	0	0	0	0	0	0	0
2 	6	1.00 	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
2 	6	1.00 	0	0	0	16	0	0	1	1	1	0	0	0	0	0	0	0
2 	6	1.00 	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0
2 	7	1.00 	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
2 	7	1.00 	0	1	0	6	1	0	0	0	2	0	0	0	0	0	0	0
2 	7	1.00 	1	0	0	13	18	0	0	0	3	0	0	0	0	0	0	0
2 	7	1.00 	0	0	0	5	18	0	0	0	1	0	0	0	0	0	0	0
2 	7	1.00 	1	0	0	2	30	0	1	0	1	0	0	0	0	0	0	0
2 	7	1.00 	1	0	0	2	30	0	1	1	3	0	0	0	0	0	0	0
2 	8	1.00 	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
2 	8	1.00 	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
2 	8	1.00 	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
2 	8	1.00 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2 	8	1.00 	0	0	1	4	0	0	0	0	2	0	0	0	0	0	0	0
2 	8	1.00 	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2 	9	1.00 	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
2 	10	1.00 	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0
2 	10	1.00 	1	1	0	6	1	0	2	4	0	0	0	0	0	0	0	0
2 	10	1.00 	1	0	0	4	1	0	0	4	0	0	0	0	0	0	0	0
2 	10	1.00 	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
2 	10	1.00 	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
2 	10	1.00 	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0
2 	11	1.00 	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
2 	11	1.00 	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
2 	11	1.00 	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
2 	11	1.00 	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2 	11	1.00 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
2 	11	1.00 	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
2 	12	1.00 	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0
2 	12	1.00 	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0
2 	12	1.00 	1	1	0	8	0	0	2	0	0	0	0	0	0	0	0	0
2 	12	1.00 	0	1	0	8	0	0	3	2	1	0	0	0	0	0	0	0
2 	12	1.00 	1	0	0	10	0	0	1	1	1	0	0	0	0	0	0	0
2 	12	1.00 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	1	1.00 	2	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0
3 	1	1.00 	0	1	0	0	8	0	0	2	1	0	0	0	0	0	0	0
3 	1	1.00 	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
3 	1	1.00 	1	0	0	0	15	1	2	1	0	0	0	0	0	0	0	0
3 	1	1.00 	0	0	0	0	9	2	0	1	0	0	0	0	0	0	0	0
3 	1	1.00 	1	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0
3 	2	1.00 	1	0	0	5	35	0	0	0	1	0	0	1	0	0	1	0
3 	2	1.00 	1	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0
3 	2	1.00 	4	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0
3 	2	1.00 	1	5	0	4	15	0	0	1	3	0	0	0	0	0	0	0
3 	2	1.00 	3	0	0	2	25	0	0	5	2	0	0	0	0	0	0	0
3 	2	1.00 	1	5	0	2	55	1	0	6	3	0	0	0	0	0	0	0
3 	3	1.00 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	3	1.00 	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
3 	3	1.00 	1	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0
3 	3	1.00 	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3 	3	1.00 	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
3 	3	1.00 	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0
3 	4	1.00 	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
3 	4	1.00 	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
3 	4	1.00 	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0
3 	4	1.00 	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0
3 	4	1.00 	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
3 	4	1.00 	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0
3 	5	1.00 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	5	1.00 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3 	5	1.00 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	5	1.00 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	5	1.00 	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3 	5	1.00 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3 	6	1.00 	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0
3 	6	1.00 	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
3 	6	1.00 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3 	6	1.00 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	6	1.00 	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0
3 	6	1.00 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 	7	1.00 	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
3 	7	1.00 	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
3 	7	1.00 	1	0	1	0	0	2	2	4	1	0	0	0	0	0	0	0
3 	7	1.00 	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
3 	7	1.00 	1	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0
3 	7	1.00 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
3 	8	1.00 	1	0	0	0	3	0	1	0	4	0	0	0	0	0	0	0
3 	8	1.00 	1	0	1	1	0	1	1	4	5	0	0	0	0	0	0	0
3 	8	1.00 	0	0	0	0	1	1	0	6	7	0	0	0	0	0	0	0
3 	8	1.00 	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0
3 	8	1.00 	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
3 	8	1.00 	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0
3 	9	1.00 	0	1	0	0	5	0	3	2	0	0	0	0	0	0	0	0
3 	9	1.00 	0	0	0	0	3	0	1	0	3	0	0	0	0	0	0	0
3 	9	1.00 	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0
3 	9	1.00 	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0
3 	9	1.00 	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
3 	9	1.00 	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0
3 	10	1.00 	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3 	10	1.00 	1	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3 	10	1.00 	1	1	0	1	1	0	2	0	3	0	0	0	0	0	0	0
3 	10	1.00 	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3 	10	1.00 	1	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0
3 	10	1.00 	1	4	0	0	1	0	0	1	2	0	0	0	0	0	0	0
3 	11	1.00 	2	0	0	1	1	1	1	1	4	0	0	0	0	0	0	0
3 	11	1.00 	1	3	0	4	1	1	2	1	9	0	0	0	0	0	0	0
3 	11	1.00 	0	0	0	3	1	1	3	0	7	0	0	0	0	0	0	0
3 	11	1.00 	1	3	0	2	1	1	1	1	6	0	0	0	0	0	0	0
3 	11	1.00 	3	2	0	2	0	1	0	1	5	0	0	0	0	0	0	0
3 	11	1.00 	2	4	0	0	0	2	0	0	8	0	0	0	0	0	0	0
